Operator,Reservoir,CompletionDate,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month
40,5,2018-01-24,7688.0,1803.0,59.0,802.751,802.751,29.905,29.905,4659.239,,19970.113,0.052,2999.385802,0.317,0.021,2.540618936,0.202,0.242,0.819,4.15841436386108,150922.0
40,5,2018-01-24,7503.0,1799.0,57.0,709.025,709.025,27.063,27.063,4629.334,,21427.981,0.055,2882.064477,0.31,0.021,2.583293442,0.208,0.238,0.817,4.05611896514893,113174.0
40,5,2017-09-10,12638.0,2179.0,56.0,1209.402,1209.402,34.009,34.009,4584.243,,17189.016,0.045,3054.641053,0.329,0.016,2.273574108,0.183,0.317,0.8,6.73657941818237,150153.0
40,6,2017-05-02,13200.0,1770.0,58.0,546.97,606.974,385.865,372.984,4909.534,439.71,5510.745,0.049,3048.895754,0.827,0.011,1.993627781,0.196,0.358,0.794,6.45778942108154,113109.0
40,5,2017-03-22,13450.0,1828.0,57.0,1344.3,1079.967,235.189,48.697,4510.789,,19825.526,0.046,2986.496987,0.266,0.015,2.203471484,0.198,0.279,0.791,6.59375476837158,154311.0
40,6,2018-08-22,10258.0,1797.0,57.0,349.769,349.769,214.17,214.17,4810.977,448.659,11622.562,0.052,2966.484033,0.647,0.018,2.453879371,0.199,0.223,0.798,5.22534894943237,171153.25
40,5,2018-09-05,8343.0,1834.0,57.0,317.265,317.265,207.063,207.063,4596.807,,20115.065,0.051,2993.254182,0.329,0.021,2.438677342,0.2,0.267,0.797,4.44236373901367,146266.9375
40,6,2018-09-23,9447.0,1854.0,55.0,317.521,317.521,207.063,207.063,4803.871,448.659,12253.562,0.052,3034.936936,0.629,0.019,2.428445646,0.2,0.227,0.797,4.92806053161621,35111.0
40,6,2018-09-25,10226.0,1811.0,55.0,1319.915,457.387,102.807,207.151,4759.337,448.659,12128.896,0.053,3049.11773,0.643,0.019,2.467806585,0.188,0.233,0.794,5.20307111740112,51081.5390625
40,5,2018-09-07,6578.0,1860.0,57.0,330.246,330.246,191.793,191.793,4567.544,,19734.257,0.05,2934.641594,0.339,0.021,2.463671845,0.198,0.271,0.795,3.70358943939209,62290.4609375
40,6,2018-09-09,10148.0,1795.0,55.0,769.811,655.828,185.652,193.331,4745.516,457.212,12130.006,0.054,2822.109397,0.639,0.019,2.505287119,0.187,0.232,0.793,5.1444263458252,64088.0
40,5,2017-07-16,10030.0,2415.0,71.0,1349.215,750.937,165.519,84.494,4552.185,,20403.217,0.05,2867.856151,0.315,0.02,2.321143292,0.194,0.296,0.79,6.00365400314331,120340.0
40,6,2018-09-10,9322.0,1838.0,57.0,671.898,671.898,179.954,179.954,4689.892,457.212,10579.762,0.047,2692.392919,0.622,0.018,2.301903373,0.169,0.295,0.788,4.86215162277222,76534.0
40,6,2018-09-28,10030.0,1819.0,57.0,659.578,659.578,17.463,204.738,4672.429,465.061,9769.424,0.046,2612.064229,0.639,0.018,2.279055274,0.172,0.294,0.784,5.13363218307495,113496.0
16,6,2016-02-02,8502.0,1129.0,33.0,361.6,361.6,204.186,204.186,4643.341,433.551,9965.951,0.053,1882.014527,0.675,0.011,2.081827806,0.215,0.179,0.783,3.95111870765686,62668.41015625
40,5,2015-12-25,8395.0,1396.0,40.0,807.089,807.089,57.166,220.009,4648.184,,17171.099,0.048,2905.308258,0.356,0.017,2.242475024,0.188,0.309,0.808,3.8310010433197,87499.0390625
40,7,2015-06-06,7727.0,,,621.168,621.168,24.752,24.752,5767.426,,5656.191,0.051,3497.220722,0.846,,1.727672417,0.276,0.115,0.806,3.34209275245667,7312.80126953125
40,5,2015-12-25,8395.0,1396.0,39.0,880.414,976.879,31.971,43.617,4604.567,,18911.734,0.048,2921.984164,0.305,0.017,2.25192588,0.198,0.273,0.805,3.81620860099792,90317.0
40,5,2014-08-01,7101.0,812.0,33.0,2000.0,946.844,36.727,500.0,4536.55,,19348.724,0.047,2805.414592,0.295,0.015,2.141111921,0.201,0.266,0.798,2.829918384552,68233.0
40,5,2013-10-01,7465.0,1147.0,39.0,2000.0,2000.0,500.0,500.0,4524.958,,20525.705,0.051,2926.575788,0.321,0.018,2.552359577,0.204,0.243,0.8,3.26394987106323,89713.0
40,5,2012-12-31,7743.0,,29.0,2000.0,2000.0,500.0,500.0,4433.954,,19782.911,0.049,2732.757731,0.306,0.016,2.534513598,0.206,0.248,0.792,3.09129738807678,83353.0
40,5,2012-07-13,6661.0,,16.0,2000.0,730.322,50.366,500.0,4577.469,,9994.553,0.058,1816.977049,0.732,0.018,2.008111667,0.223,0.152,0.809,2.32454514503479,23938.884765625
11,5,2018-06-12,7480.0,2202.0,63.0,651.021,672.912,1.184,1.424,5055.667,,13204.155,0.038,2766.085336,0.415,0.02,2.233058096,0.178,0.28,0.891,3.75656270980835,126357.48
11,5,2018-06-12,7480.0,1807.0,56.0,694.752,1089.72,0.767,0.944,5056.611,,14287.163,0.041,2664.332532,0.416,0.02,2.260696996,0.18,0.275,0.89,3.75480079650879,130412.59
11,5,2017-08-12,7728.0,1924.0,49.0,746.143,693.67,14.652,21.806,5064.59,,12513.608,0.037,2992.441046,0.465,0.02,2.251151375,0.177,0.277,0.893,3.95789456367493,85232.2799999999
11,5,2017-08-12,7762.0,2016.0,50.0,641.389,646.447,4.461,7.498,5057.092,,12880.267,0.037,2996.826609,0.43,0.02,2.247134787,0.177,0.277,0.892,4.06759834289551,109624.35
43,5,2015-08-16,6774.0,1741.0,43.0,2000.0,2000.0,500.0,500.0,4826.132,,17171.775,0.049,2955.386896,0.481,0.017,2.269688165,0.183,0.279,0.776,4.61605739593506,77023.0
60,6,2018-06-14,10279.0,2608.0,60.0,1103.784,1103.784,256.026,256.026,4324.672,562.2,11498.079,0.066,2595.187211,0.802,0.01,2.344883696,0.199,0.291,0.793,8.30932521820068,155150.484375
60,5,2019-07-17,10347.0,2733.0,56.0,895.613,895.613,128.873,128.873,4048.966,,18526.844,0.082,2724.764378,0.619,0.009,3.727818964,0.241,0.123,0.799,8.42706203460693,115165.7734375
60,6,2019-07-17,10413.0,2607.0,61.0,423.527,423.527,128.873,128.873,4177.839,557.742,5212.879,0.051,2087.23142,0.898,0.01,2.200712068,0.186,0.316,0.798,8.40123176574707,91072.2265625
60,6,2017-10-23,10107.0,2499.0,54.0,444.475,444.475,265.671,265.671,4152.562,594.013,16825.0,0.067,2087.768514,0.713,0.015,2.749559792,0.19,0.26,0.925,7.88239574432373,115391.5234375
60,6,2017-10-20,10124.0,2719.0,65.0,444.562,444.562,265.671,265.671,4418.233,594.013,18371.119,0.073,3013.909603,0.705,0.015,2.688745451,0.208,0.269,0.925,8.34389781951904,88244.1953125
60,6,2017-10-24,10114.0,2493.0,53.0,440.602,440.602,265.672,265.672,4092.658,594.013,23787.391,0.071,3048.711328,0.583,0.029,3.15199936,0.194,0.242,0.923,7.8766942024231,83319.8046875
60,6,2017-10-21,10096.0,2751.0,60.0,440.503,440.503,59.903,265.672,4358.33,594.013,18078.3275,0.074,2558.459702,0.685,0.029,2.694680414,0.227,0.2,0.923,8.42336463928223,96108.4765625
60,6,2017-12-31,9652.0,2589.0,99.0,447.52,447.52,97.829,199.016,4269.375,582.807,17072.188,0.065,2252.914208,0.671,0.014,2.881987734,0.21,0.226,0.94,8.06991767883301,103969.40625
60,6,2017-12-29,10187.0,2576.0,55.0,447.37,447.37,199.016,101.187,4070.359,580.634,26528.551,0.074,2888.398314,0.556,0.014,3.401554106,0.191,0.225,0.939,8.08227157592773,101212.734375
60,6,2017-12-30,10177.0,2579.0,63.0,583.057,583.057,101.187,101.187,4171.546,580.634,20023.086,0.069,2395.444165,0.644,0.017,3.001309316,0.209,0.213,0.938,8.19589996337891,109858.765625
60,6,2018-01-03,10141.0,2609.0,57.0,571.515,571.515,130.808,130.808,4040.738,580.634,28957.073,0.072,2650.011671,0.485,0.017,3.702814422,0.202,0.198,0.937,8.12602806091309,66584.0859375
5,5,2018-06-15,7797.0,1970.0,63.0,,,,,6559.449,,15264.39067,0.055,3615.879158,0.516,0.012,2.533105657,0.199,0.293,0.726,6.36981105804443,89716.0
59,5,2018-10-11,7075.0,1887.0,36.0,620.735,620.735,16.631,16.631,5188.652,,4625.814,0.071,3234.735383,0.705,0.029,2.988468172,0.205,0.171,0.697,4.01109313964844,64830.71484375
59,6,2018-02-02,7021.0,2079.0,37.0,2000.0,682.617,22.647,500.0,5182.636,153.347,6821.515,0.077,3328.726789,0.604,0.028,2.830280647,0.211,0.17,0.697,4.16018772125244,36561.7109375
47,2,2017-11-27,10434.0,1706.0,38.0,2000.0,2000.0,500.0,500.0,5272.667,,55952.753,0.086,2234.048434,0.299,0.013,1.758207086,0.256,0.126,0.944,6.39420318603516,63914.67578125
47,5,2017-11-27,10438.0,1492.0,35.0,6.907,6.907,197.719,197.719,5853.658,,23027.346,0.049,3914.382619,0.498,0.012,2.059898971,0.18,0.458,0.944,6.09572553634644,42114.6484375
47,6,2017-10-28,10421.0,1693.0,45.0,320.785,163.884,250.715,251.641,6051.378,481.836,17184.615,0.066,3577.341658,0.696,0.014,2.844745824,0.18,0.269,0.944,6.67519330978394,140723.28125
47,6,2017-10-28,10430.0,1423.0,38.0,487.121,324.197,132.432,8.463,6301.167,481.836,17533.108,0.06,4175.285139,0.67,0.014,5.407756945,0.18,0.308,0.945,6.13878679275513,184390.125
47,6,2017-03-07,10302.0,1591.0,44.0,796.404,796.404,8.477,8.477,6227.631,487.166,17259.932,0.066,3093.921734,0.696,0.015,2.376623235,0.213,0.205,0.942,6.45133972167969,362666.0
47,5,2017-03-08,10058.0,1916.0,45.0,2000.0,2000.0,500.0,500.0,5769.248,,21993.376,0.063,2908.669584,0.587,0.015,2.186858205,0.217,0.271,0.942,6.77908229827881,141240.0
47,6,2016-08-16,10055.0,1924.0,47.0,2000.0,634.722,15.074,500.0,6286.093,483.349,14856.947,0.053,4125.745597,0.698,0.014,2.521530632,0.174,0.332,0.944,6.90896415710449,208493.0
47,6,2015-07-15,4852.0,3488.0,88.0,2000.0,320.699,1.851,500.0,6303.018,481.836,15961.685,0.052,4105.068697,0.68,0.012,2.445522512,0.172,0.335,0.944,5.57247114181519,195185.0
47,6,2015-11-10,9903.0,1609.0,45.0,2000.0,894.752,82.926,500.0,6236.108,487.166,16435.028,0.056,4128.495382,0.666,0.015,2.493286398,0.18,0.323,0.943,6.29793119430542,234815.0
47,6,2016-05-06,7419.0,1821.0,43.0,648.358,648.358,7.148,7.148,6178.846,494.233,17015.229,0.053,4178.853899,0.622,0.012,2.603108619,0.183,0.289,0.942,5.17089128494263,141600.0
47,6,2017-05-22,7729.0,1898.0,48.0,17.56,17.56,22.517,22.517,5842.836,490.11,15189.676,0.073,3460.77289,0.758,0.013,2.647765724,0.191,0.267,0.936,5.45489501953125,76184.1875
47,6,2017-05-13,7733.0,1887.0,49.0,17.143,17.143,22.707,22.707,6068.517,490.11,15538.948,0.051,3967.336808,0.634,0.013,2.510104381,0.181,0.311,0.936,5.50544548034668,44962.80859375
47,6,2017-05-19,7747.0,1898.0,45.0,204.482,834.157,116.033,229.545,5861.679,490.11,16594.774,0.077,3546.922815,0.745,0.013,2.694880664,0.196,0.255,0.936,5.42963552474976,88275.7578125
47,6,2017-05-13,7753.0,1904.0,43.0,205.973,205.973,22.707,22.707,6091.224,490.11,14971.508,0.055,3767.069864,0.672,0.013,6.343643924,0.185,0.308,0.936,5.4456787109375,106367.2421875
47,6,2016-04-06,7419.0,1821.0,43.0,649.827,649.827,7.148,7.148,6185.994,494.233,17309.551,0.052,4208.392855,0.607,0.013,2.582544242,0.184,0.288,0.942,5.16938543319702,124606.0
47,6,2017-01-27,10602.0,1597.0,54.0,14.363,496.637,500.0,214.834,5918.71,490.176,15129.181,0.075,3644.852902,0.768,0.012,2.723168743,0.199,0.254,0.938,6.79517269134521,364013.84375
47,6,2017-02-02,10783.0,1975.0,50.0,13.925,13.925,500.0,214.834,6133.544,490.176,14433.7795,0.062,3770.882095,0.704,0.012,2.452662836,0.203,0.262,0.938,7.46883773803711,77466.9375
47,6,2017-05-19,7763.0,1900.0,45.0,8.768,8.768,9.31,9.31,5865.353,490.11,17925.639,0.072,3416.113332,0.708,0.013,2.648181428,0.197,0.252,0.936,5.4280047416687,125488.078125
47,6,2017-05-15,7760.0,1912.0,44.0,9.137,9.137,226.165,226.165,6091.518,490.11,14533.678,0.054,3608.59837,0.679,0.013,13.36680718,0.188,0.299,0.936,5.48589992523193,38294.91796875
47,6,2017-05-15,7767.0,1726.0,34.0,,,,,5990.55517578125,490.732,12633.209,0.073,3412.640796,0.771,0.013,2.513337633,0.234,0.19,0.936,5.09616136550903,105771.4921875
47,6,2017-07-21,7771.0,,42.0,320.655,320.655,9.31,235.474,5856.043,490.732,18352.365,0.076,3415.019608,0.715,0.013,2.628267842,0.197,0.251,0.936,4.89851236343384,45774.11328125
47,6,2018-10-07,7682.0,2162.0,54.0,922.923,558.162,363.374,49.863,6954.996,304.556,10353.114,0.045,4101.472425,0.567,0.006,2.415561785,0.149,0.278,0.977,6.06412363052368,165031.0
47,6,2018-10-06,7682.0,2154.0,54.0,822.944,142.854,324.553,7.488,6905.134,308.956,11561.006,0.053,3902.420549,0.586,0.006,2.567815093,0.184,0.22,0.977,6.05190896987915,174996.0
47,6,2018-10-07,7282.0,2150.0,55.0,273.174,475.917,325.819,334.573,6897.645,308.956,11364.835,0.054,3838.770828,0.601,0.008,2.545202525,0.184,0.221,0.977,5.81523418426514,205114.0
38,6,2016-11-12,7499.0,2364.0,50.0,2000.0,2000.0,500.0,500.0,6610.565,218.593,15391.867,0.067,3979.658905,0.568,0.018,3.234418347,0.215,0.177,0.739,5.10428810119629,100703.0
23,5,2015-04-17,4487.0,2080.0,99.0,,,,,6889.152,,25343.498,0.06,4153.400427,0.453,0.002,2.871580729,0.198,0.233,0.686,3.95853638648987,6780.0
57,5,2018-10-25,10435.0,1854.0,53.0,420.141,420.141,108.856,108.856,5348.203,,15533.969,0.048,2924.244579,0.411,0.019,2.461748631,0.188,0.243,0.917,5.67031621932983,197258.03125
57,0,2018-10-18,10444.0,1853.0,53.0,170.79,170.79,108.856,108.856,5239.347,,12444.468,0.048,2575.103496,0.516,,2.446134756,0.2,0.149,0.917,5.65697193145752,281853.96875
57,5,2018-10-17,10434.0,1855.0,53.0,420.576,420.576,116.436,116.436,5334.335,,14723.969,0.046,3008.176449,0.425,0.022,2.455394391,0.185,0.25,0.917,5.66567993164063,207464.296875
57,6,2018-10-25,10438.0,1853.0,53.0,171.13,171.13,212.744,212.744,5547.079,249.145,4552.759,0.05,3252.355016,0.822,0.015,2.477263525,0.16,0.253,0.917,5.70464658737183,90861.703125
57,0,2018-10-17,10445.0,1853.0,53.0,92.085,92.085,289.376,116.436,5217.899,,11555.572,0.047,2596.990378,0.545,,2.383762885,0.2,0.147,0.917,5.65250015258789,225979.953125
57,5,2018-10-18,10366.0,1867.0,53.0,92.295,92.295,39.804,289.376,5507.275,,6715.286,0.053,3374.542209,0.751,0.024,2.503924722,0.167,0.236,0.917,5.67682504653931,147679.046875
22,6,2018-09-17,7453.0,2699.0,47.0,2000.0,2000.0,500.0,500.0,6050.11,470.323,16200.339,0.06,3570.122206,0.592,0.009,2.689502264,0.21,0.249,0.809,4.87091064453125,224128.0
8,8,2013-04-17,4160.0,910.0,36.0,,,,,5505.199,,12489.63,0.072,3429.427974,0.71,,2.545039344,0.258,0.196,0.855,3.07714319229126,4491.0
1,5,2013-01-09,9209.0,1043.0,29.0,943.757,943.757,4.426,4.426,3968.659,,28204.251,0.067,2591.910823,0.436,0.005,4.005749579,0.217,0.191,0.943,3.64572501182556,63548.12890625
1,6,2012-12-11,9453.0,1026.0,33.0,2000.0,950.508,86.686,500.0,4473.509,573.121,21963.323,0.063,2329.159148,0.604,0.013,5.364847127,0.178,0.23,0.941,3.82631587982178,75305.3359375
1,6,2014-11-22,9518.0,2476.0,56.0,949.812,895.894,64.821,86.686,4560.195,574.727,19022.224,0.067,2947.622184,0.669,0.014,3.371739241,0.215,0.151,0.942,5.79498147964478,30487.568359375
1,5,2013-04-10,4682.0,994.0,28.0,2000.0,2000.0,500.0,500.0,3857.704,,20188.324,0.062,2388.40849,0.533,0.012,3.122446702,0.237,0.242,0.936,2.20746302604675,29286.669921875
1,6,2013-04-08,4427.0,931.0,28.0,1377.958,1377.958,500.0,392.807,4383.624,571.678,25691.82,0.07,2393.836795,0.563,0.011,3.75578133,0.213,0.17,0.938,2.16587924957275,41538.45703125
12,5,2016-02-22,9512.0,1783.0,44.0,605.937,543.184,500.0,235.026,6498.228,,19353.741,0.049,3827.615263,0.257,0.009,2.452098684,0.191,0.288,0.972,5.31621980667114,133344.0
12,6,2015-05-27,9850.0,1511.0,51.0,2000.0,602.688,235.026,500.0,6733.254,164.329,7930.385,0.074,4435.206579,0.67,0.008,3.086289983,0.201,0.16,0.972,5.29717445373535,116240.0
12,2,2016-11-28,9702.0,1871.0,44.0,543.183,746.347,305.634,371.474,6126.754,,25227.988,0.057,3172.985545,0.473,0.009,2.320374736,0.231,0.153,0.972,5.45484638214111,194199.0
57,5,2017-12-01,10288.0,1904.0,61.0,9.147,9.147,79.758,79.758,5594.744,,24111.781,0.065,2957.067094,0.361,0.016,3.455429926,0.223,0.143,0.764,5.82060575485229,110300.09375
57,5,2017-11-30,10348.0,1892.0,62.0,2000.0,495.377,71.803,500.0,5674.502,,16914.193,0.049,3330.069429,0.412,0.014,2.602122497,0.169,0.295,0.763,5.86589050292969,167849.21875
57,5,2018-08-17,10399.0,1860.0,50.0,667.31,239.767,140.768,101.618,5572.885,,24054.079,0.065,2854.748405,0.366,0.014,3.477487408,0.229,0.133,0.763,5.63258123397827,210816.625
57,5,2018-08-20,9983.0,1875.0,51.0,391.56,391.56,73.565,73.565,5646.449,,19241.694,0.055,3287.130963,0.406,0.014,2.92051398,0.187,0.234,0.762,5.49197864532471,194415.703125
57,5,2018-08-23,10347.0,1866.0,52.0,90.549,90.549,74.205,74.205,5558.92,,25418.205,0.067,2784.495661,0.345,0.014,3.541683925,0.23,0.128,0.762,5.64157962799072,231003.9375
57,5,2017-12-01,10334.0,1896.0,61.0,9.392,9.392,104.934,104.934,5791.414,,17093.02,0.064,3847.144815,0.555,0.016,3.143826704,0.222,0.12,0.764,5.86056518554688,135184.359375
57,5,2018-08-17,10410.0,1858.0,51.0,582.656,334.866,157.162,106.353,5780.855,,15587.029,0.064,3810.849459,0.584,0.014,3.047209124,0.218,0.135,0.763,5.67819261550903,77669.0390625
57,5,2018-08-20,10395.0,1862.0,52.0,91.028,91.028,117.846,117.846,5764.296,,15220.61,0.064,3770.567427,0.594,0.014,2.997351196,0.223,0.139,0.762,5.68387937545776,88902.796875
63,6,2017-10-09,10203.0,1401.0,53.0,95.414,95.414,160.284,160.284,5891.911,281.133,10300.37,0.06,3796.362754,0.687,0.019,2.836672504,0.174,0.258,0.81,5.46287488937378,90778.2421875
63,6,2017-09-27,10383.0,1409.0,51.0,55.76,55.76,224.224,224.224,5955.851,281.133,5447.665,0.056,3685.685489,0.831,0.019,2.78554728,0.178,0.243,0.808,5.53158044815063,51130.390625
63,6,2017-10-04,10418.0,1698.0,59.0,101.945,101.945,39.54,39.54,5886.939,281.133,7813.394,0.058,3941.619987,0.764,0.024,2.845534078,0.174,0.256,0.806,6.06234455108643,70394.359375
63,6,2017-10-17,10424.0,1694.0,61.0,42.422,42.422,215.713,39.54,5926.479,285.269,4696.105,0.052,3738.177173,0.837,0.024,2.770987955,0.175,0.247,0.804,6.10458517074585,74798.109375
63,5,2017-10-09,10415.0,1110.0,36.0,95.215,95.215,195.409,195.409,5696.502,,18572.83,0.055,3389.958695,0.385,0.022,2.849578918,0.193,0.233,0.811,4.84128427505493,98884.046875
63,5,2017-09-29,10389.0,1109.0,37.0,55.704,55.704,160.284,160.284,5731.627,,12434.405,0.05,3678.298043,0.561,0.022,2.533097881,0.181,0.29,0.808,4.86249828338623,63291.30078125
63,5,2017-10-05,10429.0,1707.0,60.0,101.783,101.783,197.849,197.849,5689.089,,15666.009,0.053,3418.189232,0.476,0.023,2.713176917,0.186,0.26,0.806,6.06388807296753,80367.6171875
63,5,2017-10-19,10203.0,1747.0,62.0,998.104,520.366,44.431,67.185,5710.766,,11053.584,0.051,3476.457923,0.611,0.023,2.486510879,0.181,0.294,0.804,6.0504035949707,90458.7734375
63,2,2017-10-10,10254.0,1308.0,45.0,689.945,689.945,75.224,75.224,5153.028,,22790.201,0.059,2430.218192,0.485,0.016,2.327521222,0.231,0.13,0.81,5.11361885070801,91896.4921875
63,2,2017-10-02,10432.0,1308.0,45.0,625.539,625.539,62.024,62.024,5228.252,,24387.691,0.062,2579.54684,0.489,0.016,2.478386672,0.229,0.134,0.808,5.20914363861084,88835.265625
63,2,2017-10-06,10393.0,1509.0,56.0,624.908,624.908,52.012,52.012,5166.228,,22501.505,0.06,2474.912639,0.503,0.02,2.333957398,0.23,0.132,0.806,5.63518381118774,91953.5703125
63,2,2017-10-18,10414.0,1507.0,55.0,953.874,806.87,56.956,61.9,5218.239,,23973.459,0.058,2582.857948,0.471,0.02,2.488787148,0.228,0.136,0.803,5.6267237663269,248134.4375
8,2,2015-07-18,7788.0,1396.0,38.0,,,,,6081.961,,17859.5375,0.065,2989.726917,0.6,0.01,2.894812409,0.22,0.123,0.627,5.25749492645264,4431.0
54,2,2017-08-27,9497.0,2023.0,41.0,2000.0,27.186,314.584,500.0,4877.599,,8749.588,0.042,2459.06209,0.552,0.045,2.039977132,0.179,0.359,0.823,6.73349380493164,120266.7421875
18,5,2018-03-01,9048.0,1979.0,56.0,2000.0,574.773,97.07,500.0,6268.916,,11707.051,0.069,3387.724215,0.697,0.018,2.984805396,0.228,0.087,0.704,6.93881130218506,111457.0
19,6,2018-09-28,9416.0,1297.0,37.0,453.083,453.083,500.0,257.082,6463.062,487.751,19789.69,0.063,4249.551924,0.629,0.013,2.550026641,0.172,0.305,0.947,5.00365591049194,103384.0078125
19,6,2018-09-28,9684.0,695.0,36.0,453.611,453.611,257.082,257.082,6205.979,491.057,21810.495,0.062,3243.837863,0.58,0.013,2.910311559,0.172,0.294,0.947,4.155029296875,128251.0
23,2,2017-08-26,9556.0,1635.0,40.0,320.364,320.364,8.017,360.579,6228.495,,20195.988,0.05,2947.526475,0.469,0.008,2.417331631,0.211,0.158,0.941,5.35706520080566,332087.78125
23,5,2017-08-25,9716.0,1642.0,42.0,320.441,320.441,360.579,360.579,6589.074,,16425.919,0.053,3912.598259,0.505,0.009,2.490203283,0.207,0.167,0.941,5.52279758453369,225007.09375
23,6,2017-08-25,9786.0,1584.0,40.0,328.476,328.476,0.276,311.597,6900.67,119.654,6516.955,0.045,4431.936684,0.462,0.007,2.69438141,0.152,0.222,0.941,5.50276660919189,282120.625
23,2,2017-08-29,9647.0,1654.0,41.0,325.272,823.032,209.208,368.596,6220.478,,20992.219,0.051,2951.715178,0.45,0.008,2.407590572,0.217,0.145,0.942,5.4320855140686,223474.0
23,6,2018-03-02,10099.0,,49.0,994.335,1164.249,159.017,311.873,6900.946,115.148,17958.589,0.052,4531.827764,0.399,0.007,2.788294938,0.171,0.204,0.943,6.16039705276489,264605.53125
23,6,2018-10-31,10051.0,,57.0,,,,,7021.818359375,115.148,,0.058,,,0.007,,0.156,0.219,0.944,6.57359647750854,213376.609375
63,6,2018-11-29,10203.0,1703.0,60.0,355.313,355.313,197.007,197.007,5830.923,367.037,4965.766,0.037,4104.577448,0.787,0.022,2.7019739,0.152,0.305,0.8,5.96547222137451,185947.0
63,5,2018-11-29,10288.0,1412.0,51.0,241.775,241.775,500.0,361.543,5633.916,,18904.858,0.054,3170.879446,0.316,0.018,3.095814789,0.204,0.193,0.802,5.4366135597229,183274.0
63,2,2018-11-28,10270.0,1409.0,45.0,241.828,241.828,361.543,361.543,5272.374,,16657.389,0.049,2547.406364,0.566,0.022,2.560635161,0.22,0.152,0.801,5.26468276977539,330748.0
57,5,2016-10-17,9660.0,1945.0,50.0,2000.0,566.549,75.615,500.0,5828.495,,16586.201,0.054,3510.03305,0.475,0.024,2.615056998,0.174,0.292,0.78,5.46398878097534,362756.0
55,6,2016-06-27,10241.0,1856.0,24.0,667.525,1035.923,29.408,2.676,4381.401,560.064,24895.709,0.072,2816.045459,0.573,0.023,3.558306561,0.213,0.218,0.955,6.42750072479248,107728.0
55,6,2016-06-25,10328.0,1863.0,27.0,729.821,729.821,5.753,5.753,4405.593,559.661,22541.314,0.073,2888.665042,0.627,0.026,3.422955098,0.208,0.238,0.952,6.53165435791016,99935.0
55,6,2016-06-25,10252.0,1922.0,28.0,730.772,1019.501,13.434,5.753,4399.84,559.661,22670.8,0.074,2847.796774,0.624,0.026,3.44528042,0.208,0.235,0.953,6.60846138000488,100733.0
63,6,2018-11-03,10293.0,2522.0,66.0,14.84,14.84,152.085,152.085,6909.683,391.181,24709.24,0.073,4428.758781,0.468,0.011,2.710729189,0.175,0.271,0.931,7.37903118133545,126352.4921875
63,5,2018-11-03,10309.0,2424.0,66.0,16.306,16.306,9.527,328.549,6581.134,,15344.236,0.051,4300.45165,0.616,0.011,2.328534025,0.181,0.338,0.931,7.21047592163086,247325.515625
63,6,2018-10-12,10204.0,2490.0,63.0,8.457,8.457,143.105,143.105,6757.598,388.055,14013.068,0.077,4633.090813,0.706,0.011,2.96116689,0.185,0.227,0.93,7.21631002426147,173038.171875
63,5,2018-10-12,10206.0,2480.0,62.0,8.608,8.608,155.784,155.784,6425.35,,26836.395,0.05,3781.987307,0.292,0.011,2.296520788,0.17,0.345,0.93,7.14024209976196,180499.828125
63,6,2018-10-13,10309.0,1716.0,61.0,23.802,23.802,151.433,151.433,6900.703,388.055,24069.685,0.072,4436.055251,0.473,0.011,2.735686564,0.18,0.257,0.93,6.2404932975769,155156.8125
63,5,2018-10-13,10299.0,1716.0,61.0,660.08,341.859,257.544,185.991,6571.607,,16456.442,0.05,4287.076942,0.588,0.01,2.331901121,0.181,0.343,0.93,6.19559192657471,113912.1875
63,6,2018-10-30,10301.0,1484.0,16.0,7.136,7.136,318.216,318.216,6749.27,388.055,14247.755,0.078,4720.562664,0.71,0.01,2.972027232,0.191,0.217,0.929,5.12397909164429,204401.3125
63,5,2018-10-30,10204.0,1606.0,16.0,6.976,6.976,155.58,155.58,6416.027,,27261.702,0.049,3667.612718,0.271,0.01,2.300590493,0.171,0.341,0.929,5.1926383972168,130585.6953125
40,6,2017-02-11,10342.0,1786.0,55.0,976.573,1107.166,500.0,0.378,5211.876,430.796,9987.483,0.057,3105.920054,0.75,0.012,2.826985367,0.168,0.23,0.871,5.27686500549316,134312.0
